3.463597761000000474e+01,3.157689886260000023e+01,2.531115446131999747e+01,2.344477139159999979e+01,2.056264637856000022e+01,2.057637127935999644e+01,2.001090536640000295e+01,2.113634723200000209e+01,2.437542382080000181e+01,2.272294576448000214e+01,2.313163583743999752e+01,2.799393272000000010e+01,2.270582482945919622e+01,2.739587624067839755e+01,2.842352588133551805e+01,2.425265488890035925e+01,2.664421376760000015e+01,2.918028424220000261e+01,3.237352414923120136e+01,2.633738127207199753e+01,1.154605865257999994e+03,2.683197396536799673e+01,1.791713418955199089e+01,1.326893139000000055e+01,1.939125789899999930e+01,2.652514307237599311e+01,1.993447091999999543e+01,1.902366968319999785e+01,2.096346160739999931e+01,1.665054663999999818e+01,2.402436015199999630e+01,2.218090677399999322e+01
3.623865030588000735e+01,3.303794540838000415e+01,2.648212091417199332e+01,2.452914857315999697e+01,2.151369171700320138e+01,2.152805140977919507e+01,2.093643206740800267e+01,2.211392687503999710e+01,2.550281437017600084e+01,2.377390735994560345e+01,2.420151578415999438e+01,2.928877127440000194e+01,2.375606694505439265e+01,2.866312631804159849e+01,2.973829354601138775e+01,2.537451555708175732e+01,2.787666141506399597e+01,3.053010788832400024e+01,3.387135305912000405e+01,2.755556929193199878e+01,2.683197396536799673e+01,1.767946302636905500e+02,1.874506900547000754e+01,1.388211684948000091e+01,2.028758843825999847e+01,2.775213469902543295e+01,2.085649920815999891e+01,1.990358355814399616e+01,2.193310101721199956e+01,1.742066664799999742e+01,2.513553330639999572e+01,2.320681664179999260e+01
2.411910996407999264e+01,2.199669051978719381e+01,1.764894234638303416e+01,1.637245954163519457e+01,1.436245691931071633e+01,1.437204339436031653e+01,1.397708062231679804e+01,1.476317157638399635e+01,1.702557968808959643e+01,1.587136809211775734e+01,1.615520296090367580e+01,1.954407356063999401e+01,1.585205243687369681e+01,1.911899814679572174e+01,1.983803966936785912e+01,1.692475336855163093e+01,1.859776336163519517e+01,2.036101835204639343e+01,2.255945890886259164e+01,1.839038948562757980e+01,1.791713418955199089e+01,1.874506900547000754e+01,2.915095277925898358e+02,9.320584807439997732e+00,1.359883267984799637e+01,1.850939851770834110e+01,1.391995626335999425e+01,1.328265167523839452e+01,1.463673177139679638e+01,1.162857302207999410e+01,1.677836964614399307e+01,1.549092049012799244e+01
1.786629420000000223e+01,1.629367442100000218e+01,1.307221205219999938e+01,1.212536973599999968e+01,1.063662146910000139e+01,1.064372106960000153e+01,1.035121752900000303e+01,1.093338477000000175e+01,1.260889048800000189e+01,1.175409858780000150e+01,1.196439213240000043e+01,1.447454295000000357e+01,1.174019989453199919e+01,1.416014417966400174e+01,1.469258627690520136e+01,1.253505234882960195e+01,1.377391670099999921e+01,1.508020549200000104e+01,1.671010187767200250e+01,1.361995551612000099e+01,1.326893138999999877e+01,1.388211684947999913e+01,9.320584807439997732e+00,1.606579798500000152e+03,1.006808048999999983e+01,1.370876195375999806e+01,1.030911839999999913e+01,9.837202751999999606e+00,1.084005914400000137e+01,8.612024400000001023e+00,1.242592091999999937e+01,1.147244679000000112e+01
2.613375414000000418e+01,2.383104794850000374e+01,1.911418260569999816e+01,1.772214771600000205e+01,1.554540897194999971e+01,1.555578502920000261e+01,1.512829147050000422e+01,1.597912816500000410e+01,1.842787767600000137e+01,1.717860038310000448e+01,1.748643649739999972e+01,2.115723577500000374e+01,1.716051773428200278e+01,2.069997017306399911e+01,2.147775293942460095e+01,1.832453338102920171e+01,2.013435292049999958e+01,2.204595455400000148e+01,2.443773210137999996e+01,1.990723490262000439e+01,1.939125789899999930e+01,2.028758843825999847e+01,1.359883267984799637e+01,1.006808049000000160e+01,5.437991525849998879e+02,2.004070482647999540e+01,1.506789647999999993e+01,1.437853622399999942e+01,1.584445590000000159e+01,1.258688339999999961e+01,1.816107462000000083e+01,1.676752681499999653e+01
3.584709330935999816e+01,3.267871199840399754e+01,2.618924242358479759e+01,2.425065312942399487e+01,2.126864899855079472e+01,2.128284513324479477e+01,2.069796438385200332e+01,2.186204742876000040e+01,2.521233521654399823e+01,2.350312059938639919e+01,2.392632906995359576e+01,2.895775904660000322e+01,2.348761482127364175e+01,2.834136931367929435e+01,2.940392647723527375e+01,2.508986525547264179e+01,2.756276683553199547e+01,3.018834341517599640e+01,3.350078828330399006e+01,2.724332128144367715e+01,2.652514307237598956e+01,2.775213469902543295e+01,1.850939851770834466e+01,1.370876195375999806e+01,2.004070482647999896e+01,4.144917011143299419e+02,2.062002459551999678e+01,1.967829136665599421e+01,2.168492785235999776e+01,1.722264569759999731e+01,2.484981736367998906e+01,2.294302444715999201e+01
2.692995480000000086e+01,2.455073737200000039e+01,1.967756453040000153e+01,1.822422235199999818e+01,1.598361561719999990e+01,1.599428416320000146e+01,1.555474006800000275e+01,1.642956084000000416e+01,1.894733769600000173e+01,1.766284475759999850e+01,1.798067923679999680e+01,2.176090140000000162e+01,1.765023540302399496e+01,2.129672242924799974e+01,2.209540870787040134e+01,1.885334005588320139e+01,2.071208605200000008e+01,2.268417866399999738e+01,2.516936168678400065e+01,2.047292173583999997e+01,1.993447091999999543e+01,2.085649920815999891e+01,1.391995626335999603e+01,1.030911840000000090e+01,1.506789648000000170e+01,2.062002459551999678e+01,3.045500841599999831e+02,1.478781158399999995e+01,1.629571456800000107e+01,1.294282079999999802e+01,1.867464143999999848e+01,1.724168627999999615e+01
2.570093011200000177e+01,2.343015667199999896e+01,1.877911060479999961e+01,1.739168454399999675e+01,1.525338754368000060e+01,1.526356868607999928e+01,1.484410561920000404e+01,1.567895929600000215e+01,1.808170890240000261e+01,1.685589935743999845e+01,1.715924204799999586e+01,2.076689056000000022e+01,1.684399657407999840e+01,2.032404844288000234e+01,2.108622363424511903e+01,1.799227304903807934e+01,1.976605471359999910e+01,2.164819429760000347e+01,2.402040591075839515e+01,1.953769375999999625e+01,1.902366968319999785e+01,1.990358355814399971e+01,1.328265167523839452e+01,9.837202751999999606e+00,1.437853622400000120e+01,1.967829136665599421e+01,1.478781158399999995e+01,1.141728701465599897e+03,1.555132874880000138e+01,1.235153919999999772e+01,1.782150655999999955e+01,1.645401471999999643e+01
2.832192257399999846e+01,2.581954116029999824e+01,2.069411295125999928e+01,1.916509703879999904e+01,1.680874844319000161e+01,1.681996773864000261e+01,1.635773276610000337e+01,1.727771499300000002e+01,1.992546871920000129e+01,1.857466554702000039e+01,1.890894652572000112e+01,2.288449195500000499e+01,1.856158063701959904e+01,2.239652555605920270e+01,2.323641301081019961e+01,1.982697795903564142e+01,2.178161796450000054e+01,2.385571084980000123e+01,2.646994982480639891e+01,2.152994165883600530e+01,2.096346160739999576e+01,2.193310101721199956e+01,1.463673177139679638e+01,1.084005914400000137e+01,1.584445589999999982e+01,2.168492785235999776e+01,1.629571456800000107e+01,1.555132874879999783e+01,3.411694953918000692e+02,1.361100971999999842e+01,1.963874259600000016e+01,1.813180937699999618e+01
2.249176439999999744e+01,2.050483763999999809e+01,1.643515232799999737e+01,1.522187463999999757e+01,1.335046019999999878e+01,1.335937120000000000e+01,1.299223800000000040e+01,1.372293999999999947e+01,1.582593600000000045e+01,1.475305160000000271e+01,1.501848745599999724e+01,1.817577999999999960e+01,1.474234611807999862e+01,1.778789708416000082e+01,1.845503665555199646e+01,1.574706829500000005e+01,1.729966335999999671e+01,1.894668019999999942e+01,2.102169881615999714e+01,1.710006277280000120e+01,1.665054663999999818e+01,1.742066664799999742e+01,1.162857302207999588e+01,8.612024400000001023e+00,1.258688339999999961e+01,1.722264569759999731e+01,1.294282079999999802e+01,1.235153919999999772e+01,1.361100972000000020e+01,2.068105759999999975e+02,1.559811679999999789e+01,1.440123159999999736e+01
3.245240291999999727e+01,2.958555145199999359e+01,2.371357693039999504e+01,2.196299055199999373e+01,1.926280685999999420e+01,1.927566415999999805e+01,1.874594339999999804e+01,1.980024199999999723e+01,2.283456479999999900e+01,2.128654587999999848e+01,2.166953190079999558e+01,2.622505399999999653e+01,2.127109939894399560e+01,2.566539436428799803e+01,2.662798146015359535e+01,2.272076996849999730e+01,2.496094284799999130e+01,2.733735285999999931e+01,3.033130829188799282e+01,2.467294771503999939e+01,2.402436015199999275e+01,2.513553330639999217e+01,1.677836964614399307e+01,1.242592091999999937e+01,1.816107461999999728e+01,2.484981736367999261e+01,1.867464143999999493e+01,1.782150655999999245e+01,1.963874259599999661e+01,1.559811679999999434e+01,1.622185870240000213e+03,2.077891987999999301e+01
2.996224328999999642e+01,2.731537299899999738e+01,2.189397077980000006e+01,2.027771157399999424e+01,1.778472019499999845e+01,1.779659091999999987e+01,1.730751705000000484e+01,1.828091650000000001e+01,2.108240759999999980e+01,1.965317231000000220e+01,2.000677078959999378e+01,2.421273550000000441e+01,1.963891107872800035e+01,2.369602004425600228e+01,2.458474525900319918e+01,2.097734455012500021e+01,2.304562297599999354e+01,2.523968469499999756e+01,2.800390592295599745e+01,2.277972647948000073e+01,2.218090677399999677e+01,2.320681664179999260e+01,1.549092049012799421e+01,1.147244678999999934e+01,1.676752681499999653e+01,2.294302444715999201e+01,1.724168627999999615e+01,1.645401471999999643e+01,1.813180937699999973e+01,1.440123159999999736e+01,2.077891987999999657e+01,2.562369397810000009e+03
